"q_Is","beta_pre","k_A","k_Is","gamma_H","gamma_NH","m_H","m_NH_mult","H_lag","D_lag","school_closure_effect","lockdown_effect","time_num","lam_d","lam_h","q_H","m_Hbar_mult","distancing_effect","testing_effect_Im","testing_effect_A"
0.0230228917116805,2.00203817917802,0.414705048050331,0.725303792800649,0.109023525224601,0.0590899919715285,0.206401441706955,1.47674448417944,8,8,0.131873959109777,0.756113108465386,12,80672.3469845874,43581.963813681,0.55350809066457,1.88922007644002,0.680929225382503,0.449712741029534,0.238767661748988
0.0230228917116805,2.00203817917802,0.414705048050331,0.725303792800649,0.109023525224601,0.0590899919715285,0.206401441706955,1.47674448417944,8,8,0.131873959109777,0.756113108465386,12,80672.3469845874,43581.963813681,0.55350809066457,1.65069008484597,0.694519825642275,0.486279129073469,0.218749543758133
0.0238181899879812,1.75898388020989,0.350383957233207,0.689548563955385,0.0921421259233546,0.0595593356104666,0.209744450917171,1.64842830162208,5,9,0.140565364295038,0.728316862190878,18,60963.2051432409,48398.4515041831,0.58190224635689,1.57755638505467,0.650803969087024,0.527605778911156,0.217744677495114
0.0379923636292899,1.63561395191958,0.350169873532857,0.677744278687509,0.0934445538737313,0.0672413640238255,0.209655380373546,1.56965647799869,5,9,0.147330895575247,0.704900529424412,18,59713.5974474352,64211.3174068698,0.572718666334947,1.8856801735215,0.680197270825252,0.483926927213963,0.261120155784863
0.0340201103314224,1.76349881551214,0.343592202261328,0.657579300898027,0.0987997685851554,0.06485885706006,0.193523914211534,1.55453438455972,7,8,0.159305083539916,0.710252300390097,17,60980.7642137157,50469.7543488152,0.56780645913229,1.36848563317297,0.728308645304759,0.517762937560708,0.154188248679627
0.0346856593185119,1.83448017613092,0.385608381235055,0.642155235967746,0.0994269098410781,0.0636600214861294,0.206819999714669,1.68011843198305,8,9,0.166048715324711,0.714874555277842,14,84136.9775991145,66878.8602577269,0.606046630872225,1.93465035735536,0.702442351301192,0.515005025212425,0.164748309490222
0.0312681186690177,1.77284875432469,0.428492975675479,0.673533044665296,0.106677931124708,0.0761107128016472,0.210072821439253,1.6231197971291,7,8,0.165376026450868,0.702135580617068,13,83870.2822743185,29515.4367136463,0.593096399879849,1.61680891768619,0.718552648184231,0.516903102734399,0.21283405339698
0.0322232785118099,1.54327669058002,0.490813667994276,0.665768045581231,0.101744705427795,0.0684040282140481,0.215705413098126,1.34618618584128,5,9,0.163775719576906,0.694740811268862,15,75348.892908485,43778.454451499,0.541507342809969,1.76696838521497,0.733825895677077,0.577418354368102,0.238992467803511
0.0322232785118099,1.54327669058002,0.490813667994276,0.665768045581231,0.101744705427795,0.0684040282140481,0.215705413098126,1.34618618584128,5,9,0.163775719576906,0.694740811268862,15,75348.892908485,43778.454451499,0.541507342809969,1.53245236991482,0.740335948795132,0.50151062978138,0.227891309475389
0.0322232785118099,1.54327669058002,0.490813667994276,0.665768045581231,0.101744705427795,0.0684040282140481,0.215705413098126,1.34618618584128,5,9,0.163775719576906,0.694740811268862,15,75348.892908485,43778.454451499,0.541507342809969,1.49267650287444,0.660322421023166,0.453257562477472,0.162470317555168
0.0322232785118099,1.54327669058002,0.490813667994276,0.665768045581231,0.101744705427795,0.0684040282140481,0.215705413098126,1.34618618584128,5,9,0.163775719576906,0.694740811268862,15,75348.892908485,43778.454451499,0.541507342809969,1.06088635537295,0.700105496061804,0.479770039615526,0.162449084085298
0.0276544035604251,1.62607508406391,0.465733658535051,0.637155459992928,0.102356424955242,0.0815530764746445,0.224498919392048,1.32709231032717,6,8,0.187477475266623,0.673755017767213,15,33115.5092768984,75840.9782252919,0.56364757300385,1.7940792798738,0.717622262468271,0.538422952981638,0.202340111171732
0.0276544035604251,1.62607508406391,0.465733658535051,0.637155459992928,0.102356424955242,0.0815530764746445,0.224498919392048,1.32709231032717,6,8,0.187477475266623,0.673755017767213,15,33115.5092768984,75840.9782252919,0.56364757300385,1.93611724366906,0.70181642283326,0.574698499134117,0.182379679483935
0.0349857411102992,1.59941223511075,0.438910039765771,0.701613942565584,0.101499302246836,0.0723819312191696,0.223195637562128,1.22995280843009,7,9,0.183036816371892,0.683205063849394,16,33506.9109959407,94462.4497985387,0.544651992332557,1.2509077631528,0.68056040757546,0.508043363194106,0.175171157011681
0.0405085858819079,1.54262475701225,0.396004826796123,0.709986517259747,0.0976713998262685,0.0728538728222443,0.223568373954194,1.33812856446434,5,8,0.182910034998536,0.668326693462345,18,40423.1683851289,122599.02804163,0.557932563039952,1.8419474678787,0.667479798471832,0.522400491700696,0.166922923066179
0.0446686796464882,1.78170695485141,0.406644734944313,0.736078112155895,0.113314122911348,0.0734945061309527,0.206265684010357,1.41288693269742,9,9,0.168806909756709,0.707883924418249,13,54220.5214505623,96892.6298695575,0.549740417081405,1.52620780601457,0.739999376045565,0.492187030639303,0.143864128299449
0.0383648739334867,1.50263534187805,0.441234172473198,0.764697480006104,0.0980170238258605,0.0602140385140804,0.239722456116592,1.56975500529404,7,11,0.157033302580402,0.722646067560687,17,68882.6060571796,67907.4311565721,0.607992367583205,1.47296324661612,0.718820720334846,0.54767990014697,0.229391494051139
0.0197058409651101,1.7572391712202,0.403216314683515,0.713323892064201,0.10414007634233,0.0667660010495551,0.232684530568051,1.84223553654032,7,11,0.156478058330935,0.715690274221779,16,89908.848471131,64181.692925861,0.6393378673798,1.45436363015204,0.741754358144851,0.449729093938359,0.210867319237979
0.0190613345990603,1.84267278004145,0.381750036179106,0.69842906972165,0.111197204352197,0.0646348962733068,0.190808245958189,1.5123206396569,6,9,0.167726774806698,0.681048356328562,16,56001.1257267351,52506.4722443223,0.599523455597867,1.86000467507977,0.683668663312424,0.429685003736824,0.213668286279653
0.0523216704960569,1.60002392396442,0.377710404252831,0.767932018687884,0.101092532869735,0.0878534095718737,0.207241584836124,1.78255140373481,7,9,0.151151976391638,0.719804959843568,16,83612.2305658172,54920.6734425909,0.60849883094188,1.77686330878213,0.726977565659285,0.547930909808791,0.24599815866029
0.0523216704960569,1.60002392396442,0.377710404252831,0.767932018687884,0.101092532869735,0.0878534095718737,0.207241584836124,1.78255140373481,7,9,0.151151976391638,0.719804959843568,16,83612.2305658172,54920.6734425909,0.60849883094188,1.94153481508493,0.67773071901257,0.50062669180471,0.218398516750228
0.0508338524855044,1.7018805202448,0.334769447159508,0.760934563289624,0.10561082033419,0.0830500489561001,0.202666185127717,1.80634198069926,9,11,0.164762373055331,0.725877787653343,17,90293.6823308887,58076.1816092569,0.615781082389269,1.84604043906392,0.726245694911463,0.541600701136676,0.232456026324915
0.0276258324645851,1.84147709125401,0.31418501238397,0.729846183395377,0.108697348398398,0.0751809894864645,0.200426766916348,1.64345798750701,9,10,0.160464541972658,0.704944500017033,18,105516.814064851,61266.4861917588,0.594537437020784,1.72933955862754,0.717346969351572,0.52497035884513,0.230172094617295
0.0276258324645851,1.84147709125401,0.31418501238397,0.729846183395377,0.108697348398398,0.0751809894864645,0.200426766916348,1.64345798750701,9,10,0.160464541972658,0.704944500017033,18,105516.814064851,61266.4861917588,0.594537437020784,1.27457284518009,0.688877939301177,0.437280378005551,0.205937018368164
0.0276258324645851,1.84147709125401,0.31418501238397,0.729846183395377,0.108697348398398,0.0751809894864645,0.200426766916348,1.64345798750701,9,10,0.160464541972658,0.704944500017033,18,105516.814064851,61266.4861917588,0.594537437020784,1.18321892523255,0.724980974673533,0.420116863730102,0.194264071781433
0.0232808326779396,1.94779005563647,0.34744973215332,0.709729301739289,0.116649004809468,0.0577287316562759,0.192491221190665,1.6756370879495,5,8,0.172595642076186,0.683880911579445,15,48090.2287041588,38180.7032210662,0.594006881623308,1.52946362151535,0.712553980144053,0.527129658437123,0.240282742572986
0.016167526959685,2.13173403571386,0.337261460920966,0.670765092330196,0.121933649323876,0.0574738061456936,0.182946315702109,1.75220224743168,7,8,0.146441702034891,0.694950770937939,14,78440.3541064604,77699.6589830609,0.608329920961101,1.55053642027242,0.704702699825748,0.505925526613108,0.201135696966804
0.016167526959685,2.13173403571386,0.337261460920966,0.670765092330196,0.121933649323876,0.0574738061456936,0.182946315702109,1.75220224743168,7,8,0.146441702034891,0.694950770937939,14,78440.3541064604,77699.6589830609,0.608329920961101,1.19065465373944,0.685227149735451,0.473529150288681,0.197739825324555
0.0322067375272321,1.68510396749578,0.417602922331086,0.75414901158826,0.125889068033321,0.0817081525634867,0.189013010190386,1.49726540422763,7,8,0.151470298078544,0.694195516262141,15,77094.6913425303,69368.0801399811,0.580353103398209,1.19031070679332,0.717728467110296,0.399703857361208,0.167747907871164
0.0399685309732731,1.86361504526676,0.402947114946651,0.671149134370506,0.129761770524358,0.0838752947788694,0.19478430713789,1.61520555915879,6,9,0.162601835793597,0.703344292133554,12,70219.9216301441,44374.760861188,0.598780157631989,1.4108543835949,0.698689448853274,0.493896414882207,0.163783602147736
0.027874424659266,1.73477679822235,0.437259116169988,0.6694917793882,0.13190602686779,0.085566244854345,0.189918442238079,1.66210570617619,5,8,0.156595897737386,0.691652334147193,14,71565.9511010401,44007.5748058098,0.606649401775662,1.40145986524491,0.742792273376174,0.577976221364756,0.188790378332204
0.0336945583507567,1.50056545769075,0.442399137068977,0.705551272794587,0.128369584590373,0.0751893095305182,0.181869530316993,1.55392303797881,8,8,0.146229892836459,0.70423151304702,18,34991.1674913418,81821.859883788,0.590775752474148,1.68484330370069,0.745119708538253,0.467258867409246,0.193278448262802
0.0349914697150821,1.56212478918457,0.395961052042144,0.75558557640517,0.123190403816431,0.0710506809154619,0.188261951534509,1.73858132580727,9,9,0.146789567358469,0.710387061962168,18,57453.9688504749,75956.1956754667,0.621983248037697,1.4678734755638,0.696612451172402,0.541840534158507,0.20112938513014
0.0349914697150821,1.56212478918457,0.395961052042144,0.75558557640517,0.123190403816431,0.0710506809154619,0.188261951534509,1.73858132580727,9,9,0.146789567358469,0.710387061962168,18,57453.9688504749,75956.1956754667,0.621983248037697,1.42348592105035,0.668882782219776,0.434993879979771,0.185914254032971
0.0349914697150821,1.56212478918457,0.395961052042144,0.75558557640517,0.123190403816431,0.0710506809154619,0.188261951534509,1.73858132580727,9,9,0.146789567358469,0.710387061962168,18,57453.9688504749,75956.1956754667,0.621983248037697,1.52889943735935,0.697519330791426,0.484296776609789,0.175679876721762
0.0349914697150821,1.56212478918457,0.395961052042144,0.75558557640517,0.123190403816431,0.0710506809154619,0.188261951534509,1.73858132580727,9,9,0.146789567358469,0.710387061962168,18,57453.9688504749,75956.1956754667,0.621983248037697,1.70908754007207,0.681549633813518,0.46140661177361,0.210430863968939
0.0349914697150821,1.56212478918457,0.395961052042144,0.75558557640517,0.123190403816431,0.0710506809154619,0.188261951534509,1.73858132580727,9,9,0.146789567358469,0.710387061962168,18,57453.9688504749,75956.1956754667,0.621983248037697,1.13324513304925,0.754208593892242,0.432960308680569,0.268839036070495
0.0349914697150821,1.56212478918457,0.395961052042144,0.75558557640517,0.123190403816431,0.0710506809154619,0.188261951534509,1.73858132580727,9,9,0.146789567358469,0.710387061962168,18,57453.9688504749,75956.1956754667,0.621983248037697,1.82571790861809,0.735875245889308,0.513442157873074,0.193037081465001
0.0349914697150821,1.56212478918457,0.395961052042144,0.75558557640517,0.123190403816431,0.0710506809154619,0.188261951534509,1.73858132580727,9,9,0.146789567358469,0.710387061962168,18,57453.9688504749,75956.1956754667,0.621983248037697,1.37868730215769,0.703059329435688,0.469809425888779,0.214387167253857
0.0349914697150821,1.56212478918457,0.395961052042144,0.75558557640517,0.123190403816431,0.0710506809154619,0.188261951534509,1.73858132580727,9,9,0.146789567358469,0.710387061962168,18,57453.9688504749,75956.1956754667,0.621983248037697,1.62490800583308,0.685522618069349,0.51249810594415,0.259915309174991
0.039770752369277,1.85727476247041,0.402635207030438,0.721415254336442,0.122717394162832,0.0681830405974083,0.193491804072838,1.61528299855954,5,10,0.140953048641909,0.728644115517566,12,58854.2353076638,75988.1568128821,0.60443885202475,1.65439298104282,0.69948857512229,0.496677313083619,0.141234226590169
0.0340000863357917,1.85248485199655,0.39650280875837,0.691435688835581,0.114197076166467,0.0722315504619446,0.200428306835124,1.53383897106569,9,9,0.138554658033058,0.736489623010724,13,70115.4591988843,57300.0994182731,0.583158869371725,1.77246236072122,0.682464804246614,0.534991062215983,0.214476059420184
0.0340000863357917,1.85248485199655,0.39650280875837,0.691435688835581,0.114197076166467,0.0722315504619446,0.200428306835124,1.53383897106569,9,9,0.138554658033058,0.736489623010724,13,70115.4591988843,57300.0994182731,0.583158869371725,1.56360863900704,0.639204549699476,0.566260920887557,0.182803524681621
0.0340000863357917,1.85248485199655,0.39650280875837,0.691435688835581,0.114197076166467,0.0722315504619446,0.200428306835124,1.53383897106569,9,9,0.138554658033058,0.736489623010724,13,70115.4591988843,57300.0994182731,0.583158869371725,1.62593475016348,0.688406314952181,0.584959303096271,0.220183444492843
0.0450156383822341,1.85484399678215,0.394796314565395,0.707222212135594,0.116476621822933,0.0656579982961662,0.194325065456618,1.49833053531467,5,8,0.140575663997847,0.728662667367346,12,62456.774777105,59601.4203337082,0.56326151568656,1.31688363569077,0.685167528358346,0.492296659197198,0.227133526544964
0.0450156383822341,1.85484399678215,0.394796314565395,0.707222212135594,0.116476621822933,0.0656579982961662,0.194325065456618,1.49833053531467,5,8,0.140575663997847,0.728662667367346,12,62456.774777105,59601.4203337082,0.56326151568656,1.74954482129401,0.694550327999001,0.54540940766711,0.24127570419109
0.0450156383822341,1.85484399678215,0.394796314565395,0.707222212135594,0.116476621822933,0.0656579982961662,0.194325065456618,1.49833053531467,5,8,0.140575663997847,0.728662667367346,12,62456.774777105,59601.4203337082,0.56326151568656,1.59187940684845,0.702293863015539,0.524411028906699,0.147520821199701
0.0450156383822341,1.85484399678215,0.394796314565395,0.707222212135594,0.116476621822933,0.0656579982961662,0.194325065456618,1.49833053531467,5,8,0.140575663997847,0.728662667367346,12,62456.774777105,59601.4203337082,0.56326151568656,1.60462667143394,0.743273393739387,0.514455025341124,0.202618626218132
0.0450156383822341,1.85484399678215,0.394796314565395,0.707222212135594,0.116476621822933,0.0656579982961662,0.194325065456618,1.49833053531467,5,8,0.140575663997847,0.728662667367346,12,62456.774777105,59601.4203337082,0.56326151568656,1.23215681347255,0.699347271312224,0.453290427184709,0.173530382501897
0.0450156383822341,1.85484399678215,0.394796314565395,0.707222212135594,0.116476621822933,0.0656579982961662,0.194325065456618,1.49833053531467,5,8,0.140575663997847,0.728662667367346,12,62456.774777105,59601.4203337082,0.56326151568656,1.93269714312198,0.7006371424943,0.47682696100624,0.197798828642967
0.0450156383822341,1.85484399678215,0.394796314565395,0.707222212135594,0.116476621822933,0.0656579982961662,0.194325065456618,1.49833053531467,5,8,0.140575663997847,0.728662667367346,12,62456.774777105,59601.4203337082,0.56326151568656,1.3177950059635,0.726068160463939,0.567454760617327,0.201450180862153
0.0450156383822341,1.85484399678215,0.394796314565395,0.707222212135594,0.116476621822933,0.0656579982961662,0.194325065456618,1.49833053531467,5,8,0.140575663997847,0.728662667367346,12,62456.774777105,59601.4203337082,0.56326151568656,1.65031066138193,0.720683671153318,0.536620608062472,0.15008727102613
0.0450156383822341,1.85484399678215,0.394796314565395,0.707222212135594,0.116476621822933,0.0656579982961662,0.194325065456618,1.49833053531467,5,8,0.140575663997847,0.728662667367346,12,62456.774777105,59601.4203337082,0.56326151568656,1.44917773725563,0.671005950392893,0.450109606311863,0.222514816697907
0.0450156383822341,1.85484399678215,0.394796314565395,0.707222212135594,0.116476621822933,0.0656579982961662,0.194325065456618,1.49833053531467,5,8,0.140575663997847,0.728662667367346,12,62456.774777105,59601.4203337082,0.56326151568656,1.28046322290651,0.703877384675194,0.480740213694021,0.198116339953978
0.0450156383822341,1.85484399678215,0.394796314565395,0.707222212135594,0.116476621822933,0.0656579982961662,0.194325065456618,1.49833053531467,5,8,0.140575663997847,0.728662667367346,12,62456.774777105,59601.4203337082,0.56326151568656,1.50464636834634,0.677675097889886,0.442525213899529,0.210540483499251
0.0355508118568382,1.76658585625427,0.393186438021592,0.720621104012954,0.110816886160603,0.079796954132677,0.206781332725816,1.55792479639965,6,9,0.144923085514299,0.724477037812391,14,61036.471937995,71414.5597590068,0.586083081720943,1.47904919539222,0.683062348050771,0.506987367745548,0.195110286318363
0.0355508118568382,1.76658585625427,0.393186438021592,0.720621104012954,0.110816886160603,0.079796954132677,0.206781332725816,1.55792479639965,6,9,0.144923085514299,0.724477037812391,14,61036.471937995,71414.5597590068,0.586083081720943,1.30153002063897,0.697299641269392,0.493594270388816,0.154437373227486
0.0355508118568382,1.76658585625427,0.393186438021592,0.720621104012954,0.110816886160603,0.079796954132677,0.206781332725816,1.55792479639965,6,9,0.144923085514299,0.724477037812391,14,61036.471937995,71414.5597590068,0.586083081720943,1.7446941799898,0.717525738819403,0.497441408678414,0.188083413720222
0.0355508118568382,1.76658585625427,0.393186438021592,0.720621104012954,0.110816886160603,0.079796954132677,0.206781332725816,1.55792479639965,6,9,0.144923085514299,0.724477037812391,14,61036.471937995,71414.5597590068,0.586083081720943,1.75297556076276,0.728577820562182,0.452870657818619,0.227382972550938
0.0271443560878854,1.95787156372295,0.35541788567276,0.675053111297607,0.103889654604809,0.0767287968405981,0.208396720408265,1.53654008089105,7,9,0.151571937758447,0.725663248296006,14,77657.7838483293,42271.8336548942,0.594718035888595,1.94263209578018,0.704648018678972,0.450328906609162,0.213263564369214
0.0271443560878854,1.95787156372295,0.35541788567276,0.675053111297607,0.103889654604809,0.0767287968405981,0.208396720408265,1.53654008089105,7,9,0.151571937758447,0.725663248296006,14,77657.7838483293,42271.8336548942,0.594718035888595,1.09909741506276,0.633507591622532,0.454083792824079,0.186842680897393
0.0271443560878854,1.95787156372295,0.35541788567276,0.675053111297607,0.103889654604809,0.0767287968405981,0.208396720408265,1.53654008089105,7,9,0.151571937758447,0.725663248296006,14,77657.7838483293,42271.8336548942,0.594718035888595,1.13596369803304,0.665722866963028,0.475190877939469,0.221858325258583
0.0271443560878854,1.95787156372295,0.35541788567276,0.675053111297607,0.103889654604809,0.0767287968405981,0.208396720408265,1.53654008089105,7,9,0.151571937758447,0.725663248296006,14,77657.7838483293,42271.8336548942,0.594718035888595,1.07167781827743,0.648449646334597,0.54615982516192,0.222096552902311
0.0271443560878854,1.95787156372295,0.35541788567276,0.675053111297607,0.103889654604809,0.0767287968405981,0.208396720408265,1.53654008089105,7,9,0.151571937758447,0.725663248296006,14,77657.7838483293,42271.8336548942,0.594718035888595,1.19689612422072,0.647240552792931,0.490639219305173,0.176260776343745
0.0271443560878854,1.95787156372295,0.35541788567276,0.675053111297607,0.103889654604809,0.0767287968405981,0.208396720408265,1.53654008089105,7,9,0.151571937758447,0.725663248296006,14,77657.7838483293,42271.8336548942,0.594718035888595,1.78490018799997,0.721608151758483,0.472709996880331,0.183518025705893
0.0271443560878854,1.95787156372295,0.35541788567276,0.675053111297607,0.103889654604809,0.0767287968405981,0.208396720408265,1.53654008089105,7,9,0.151571937758447,0.725663248296006,14,77657.7838483293,42271.8336548942,0.594718035888595,1.42092025416216,0.679011748731297,0.509131205594911,0.193109538361658
0.0271443560878854,1.95787156372295,0.35541788567276,0.675053111297607,0.103889654604809,0.0767287968405981,0.208396720408265,1.53654008089105,7,9,0.151571937758447,0.725663248296006,14,77657.7838483293,42271.8336548942,0.594718035888595,1.40688018525234,0.754458273702001,0.511410417647173,0.229124121128038
0.0271443560878854,1.95787156372295,0.35541788567276,0.675053111297607,0.103889654604809,0.0767287968405981,0.208396720408265,1.53654008089105,7,9,0.151571937758447,0.725663248296006,14,77657.7838483293,42271.8336548942,0.594718035888595,1.74744935130698,0.748994322309219,0.573585970905634,0.192311595680453
0.0271443560878854,1.95787156372295,0.35541788567276,0.675053111297607,0.103889654604809,0.0767287968405981,0.208396720408265,1.53654008089105,7,9,0.151571937758447,0.725663248296006,14,77657.7838483293,42271.8336548942,0.594718035888595,1.59841164176889,0.657083551264587,0.435998672000821,0.233986567306343
0.0219611258023341,1.66454024337872,0.428823307836826,0.717720340375337,0.112368134594493,0.0706428919500323,0.221325221309155,1.45198269817114,5,8,0.137988638045463,0.712585265532796,16,62145.083706336,56868.4045233026,0.59159030401968,1.40057502615732,0.72352342745956,0.583112322638497,0.255197577031231
0.0219611258023341,1.66454024337872,0.428823307836826,0.717720340375337,0.112368134594493,0.0706428919500323,0.221325221309155,1.45198269817114,5,8,0.137988638045463,0.712585265532796,16,62145.083706336,56868.4045233026,0.59159030401968,1.82385932918655,0.714923068627463,0.50661252115107,0.166115835173769
0.0219611258023341,1.66454024337872,0.428823307836826,0.717720340375337,0.112368134594493,0.0706428919500323,0.221325221309155,1.45198269817114,5,8,0.137988638045463,0.712585265532796,16,62145.083706336,56868.4045233026,0.59159030401968,1.19699312558882,0.706574371574746,0.52293834589753,0.147493938485729
0.0219611258023341,1.66454024337872,0.428823307836826,0.717720340375337,0.112368134594493,0.0706428919500323,0.221325221309155,1.45198269817114,5,8,0.137988638045463,0.712585265532796,16,62145.083706336,56868.4045233026,0.59159030401968,1.64619540056076,0.698679048085833,0.497536714970084,0.160725969426007
0.0287229882243237,1.74554149484165,0.48163369827032,0.725945280730236,0.110482397832221,0.0684880490059121,0.223626589467354,1.46927939891028,8,9,0.125915782881006,0.754491801435578,12,87249.8791469171,61280.7659777356,0.598631605629106,1.06615950973261,0.720751576934372,0.493720118296241,0.156759258799998
