"E","Is","Im","A","H","NH","NI","D","R","county_num","county","population"
84.1682103407308,2.6706392753315,17.6419772785746,24.4301536185565,0.404776045963702,0.308963712732784,10.1387048950138,0.0468559234223659,15.8886069167533,1,"Fairfield",944348
2.16227875500236,0.0627662869058596,0.424286185466165,0.578271285072803,0.00874924046099623,0.00661486014985225,0.224368509514981,0.000927378269139367,0.332731708093456,2,"New London",268881
3.08549794350314,0.0767737073280428,0.542228152310805,0.717216232877952,0.00886036818758287,0.00653190373577378,0.240954970601664,0.000714101576154816,0.308773602528633,3,"Litchfield",183031
0.389814337362581,0.0119093525472357,0.0793674413111313,0.109234560557974,0.00175097453559981,0.00133240560972574,0.0442018631029277,0.000197199063966961,0.0680377113721153,4,"Windham",116538
1.62406409646691,0.043972836835551,0.303021033530717,0.407582888894886,0.00567214316410121,0.00424687973270005,0.148874928945227,0.000545220936482159,0.208698325943354,5,"Tolland",151269
72.4765448551691,2.30300738034357,15.2078941362558,21.0648174125572,0.349494529426851,0.266804077531976,8.75102674777144,0.0405058434441548,13.7248108031221,6,"Hartford",894730
4.56277918224131,0.132262157925386,0.894458185899985,1.21871457317857,0.0184044006666442,0.0139113847651448,0.47223131445823,0.00194635468450246,0.699365829711239,7,"Middlesex",163368
51.5668685871367,1.62863084148802,10.7711405662585,14.9035388173449,0.245849035211776,0.187572599218645,6.16476772943483,0.0283472471547973,9.63628676684105,8,"New Haven",859339
