"E","Is","Im","A","H","D","R","county_num","county","population"
106.377248596518,2.04727153446861,12.9086643180965,41.3781109012659,0.265292260685986,0.0739580919137651,28.507094038098,1,"Fairfield",944348
2.51794717358089,0.0440065095135291,0.285420053058034,0.900386330667048,0.005237623351299,0.00139972283291198,0.556945461969066,2,"New London",268881
4.14898005669242,0.0636220019624892,0.430230356572907,1.3259972191004,0.0065421636097519,0.00160172798127848,0.68142382551884,3,"Litchfield",183031
0.218259712602068,0.00378244164477078,0.0245444074586261,0.0773961162165172,0.000449976423567382,0.000120612086192864,0.0478860920117394,4,"Windham",116538
2.6663996678398,0.0456599021812589,0.2980295670534,0.936822765623865,0.00532372129558934,0.0014067946411105,0.564551555599217,5,"Tolland",151269
88.1152915180717,1.69812184434148,10.7030287864283,34.3156123756051,0.220290756267993,0.0614442273874051,23.6745104993405,6,"Hartford",894730
5.58664781589686,0.0980482858661554,0.635170030744037,2.00506245671336,0.0117134929233837,0.00313620738924415,1.24612565515997,7,"Middlesex",163368
62.7688431076057,1.20194159690581,7.58946732146995,24.3078417580039,0.155115651678326,0.0431601489488749,16.6599647214529,8,"New Haven",859339
