"time","date","rel_inc","rel_inc_reported","rel_inc_prop","ag_positive","ag_number","pcr_positive","pcr_number","pcr_positive_prop","rel_pcr_positive","rel_pcr_positive_prop","positive","number","positive_prop","rel_positive","rel_positive_prop","cli_percent","cli_count","cli_rel_count","cli_rel_percent"
141,2020-07-20,0.225308893878571,0.266055093041191,0.135878149083311,0,0,121,11971,0.0101077604210175,0.252459016393443,0.121687812075617,121,11971,0.0101077604210175,0.252459016393443,0.121687812075617,1.246275,46,0.388419782870929,0.26359118215256
142,2020-07-21,0.234481851080162,0.298355622111283,0.142545134540167,0,0,140,12996,0.0107725453985842,0.292101341281669,0.129691190277243,140,12996,0.0107725453985842,0.292101341281669,0.129691190277243,1.22093,42,0.354644149577805,0.258230632906482
143,2020-07-22,0.232324942158239,0.246054733496447,0.117503926681533,0,1,109,13525,0.00805914972273567,0.2274217585693,0.0970244897089479,109,13526,0.00805855389619991,0.2274217585693,0.0970173165247317,1.427323,49,0.413751507840772,0.301883418092747
144,2020-07-23,0.231318540464064,0.31704522533568,0.141877805102678,0,0,154,13864,0.0111079053664166,0.321311475409836,0.133728605000531,154,13864,0.0111079053664166,0.321311475409836,0.133728605000531,1.017576,33,0.278648974668275,0.215220606022004
145,2020-07-24,0.241337650267232,0.250654713002396,0.140133064110517,0,0,111,10974,0.0101148168398032,0.231594634873323,0.121772764639524,111,10974,0.0101148168398032,0.231594634873323,0.121772764639524,1.443835,50,0.422195416164053,0.305375759349455
146,2020-07-25,0.231493171346441,0.143443755516765,0.147940794923953,0,0,62,5300,0.0116981132075472,0.129359165424739,0.140834145482843,62,5300,0.0116981132075472,0.129359165424739,0.140834145482843,1.001879,32,0.270205066344994,0.211900639893944
147,2020-07-26,0.234404369187734,0.0976206407446891,0.0786341044055925,0,0,34,6978,0.00487245629120092,0.0709388971684054,0.0586597347793717,34,6978,0.00487245629120092,0.0709388971684054,0.0586597347793717,1.221747,40,0.337756332931242,0.258403431041579
148,2020-07-27,0.223593110403607,0.336188861663362,0.165045047939965,0,2,157,12376,0.0126858435681965,0.327570789865872,0.152725478627043,157,12378,0.0126837938277589,0.327570789865872,0.152700801703691,1.305622,49,0.413751507840772,0.27614326406643
149,2020-07-28,0.216620207493272,0.229444269665749,0.10862586868135,0,1,106,13191,0.00803578197255705,0.221162444113264,0.0967431642447577,106,13192,0.0080351728320194,0.221162444113264,0.0967358307726348,1.019541,36,0.303980699638118,0.215636209859785
150,2020-07-29,0.213105873343173,0.2664331183855,0.119975632341536,0,2,123,14275,0.00861646234676007,0.256631892697466,0.10373400309617,123,14277,0.0086152553057365,0.256631892697466,0.103719471471445,1.258993,42,0.354644149577805,0.266281080172352
151,2020-07-30,0.212824996988813,0.241366413846787,0.115678253616879,0,1,111,13012,0.00853058715032278,0.231594634873323,0.102700147491096,111,13013,0.00852993160685468,0.231594634873323,0.102692255371869,1.099521,39,0.329312424607961,0.232552237821962
152,2020-07-31,0.206132970432838,0.201844392630052,0.112924700257524,0,0,94,10810,0.00869565217391304,0.196125186289121,0.104687373220065,94,10810,0.00869565217391304,0.196125186289121,0.104687373220065,0.884434,30,0.253317249698432,0.187060643594646
