"q_Is","beta_pre","k_A","k_Is","gamma_H","gamma_NH","m_H","m_NH_mult","H_lag","D_lag","school_closure_effect","lockdown_effect","time_num","q_H","m_Hbar_mult","distancing_effect","testing_effect_Im","testing_effect_A"
0.064,1.23,0.4,0.7,0.11,0.075,0.23,1.58,6,11,0.13,0.71,15,0.593241551939925,1.60974000691863,0.672524785395073,0.463480968224631,0.154803891081617
0.064,1.23,0.4,0.7,0.11,0.075,0.23,1.58,6,11,0.13,0.71,15,0.593241551939925,1.01322770914362,0.67143755515432,0.51073558122968,0.125200542838679
0.064,1.23,0.4,0.7,0.11,0.075,0.23,1.58,6,11,0.13,0.71,15,0.593241551939925,1.75864467833154,0.716391425903638,0.481436594822158,0.201978173291327
0.0625393623388787,1.34107866349028,0.384343220775342,0.696128127352332,0.105435891473517,0.0787271646949767,0.232008757075078,1.68662567556866,7,9,0.146714628260929,0.714651676366028,13,0.600452612094989,1.2335717532115,0.714282193287922,0.527488717740774,0.209637547855968
0.064224278155235,1.30850569502103,0.374763095308773,0.718754565043065,0.0986212145358513,0.078783376134304,0.230647571283326,1.71042075463315,7,10,0.159249878841136,0.719401891233041,14,0.604985246401372,1.57977567569109,0.719665214364995,0.498667256787288,0.153507784772735
0.064224278155235,1.30850569502103,0.374763095308773,0.718754565043065,0.0986212145358513,0.078783376134304,0.230647571283326,1.71042075463315,7,10,0.159249878841136,0.719401891233041,14,0.604985246401372,1.29970061594266,0.672770901585909,0.521076077540853,0.21458836621998
0.064224278155235,1.30850569502103,0.374763095308773,0.718754565043065,0.0986212145358513,0.078783376134304,0.230647571283326,1.71042075463315,7,10,0.159249878841136,0.719401891233041,14,0.604985246401372,1.0900211155808,0.660329123302256,0.459944556510786,0.19432026829073
0.0630253694798911,1.32764572832043,0.406101666337198,0.703577470014171,0.107561576367782,0.0844763283485219,0.224996210795288,1.70475273313392,6,11,0.163223392267925,0.698707310446562,13,0.595569200742963,1.75828374170202,0.69712553636282,0.503116571204634,0.176292221188984
0.056748793721917,1.29044508268775,0.383337965519062,0.701614150634161,0.093791079860839,0.066929136063606,0.220613983554773,1.52527863691003,6,10,0.137382720791259,0.726496484844247,15,0.571484717695343,1.65683538864078,0.730424692014904,0.549444903670488,0.171625571309195
0.056748793721917,1.29044508268775,0.383337965519062,0.701614150634161,0.093791079860839,0.066929136063606,0.220613983554773,1.52527863691003,6,10,0.137382720791259,0.726496484844247,15,0.571484717695343,1.14150697613658,0.664862261623899,0.44038859772943,0.214487479593864
0.056748793721917,1.29044508268775,0.383337965519062,0.701614150634161,0.093791079860839,0.066929136063606,0.220613983554773,1.52527863691003,6,10,0.137382720791259,0.726496484844247,15,0.571484717695343,1.55857984778376,0.705499377152281,0.558865777367596,0.234684467386667
0.056748793721917,1.29044508268775,0.383337965519062,0.701614150634161,0.093791079860839,0.066929136063606,0.220613983554773,1.52527863691003,6,10,0.137382720791259,0.726496484844247,15,0.571484717695343,1.46966707089393,0.725375485773308,0.541538280541725,0.183677435975743
