"time","date","daily_hdeath","daily_hosp_adm","movavg.daily_hdeath","movavg.daily_hosp_adm","hcfr","smooth.hcfr","rel.hcfr","smooth.rel_haz"
200,2020-09-17,2,22,0.857142857142857,13.2857142857143,0.0769230769230769,0.056323008643636,0.752245145653834,0.543224242696351
201,2020-09-18,0,15,0.857142857142857,13.25,0.0716417910447761,0.0572585916686122,0.700598464011929,0.552247755332863
202,2020-09-19,2,19,0.821428571428571,12.8214285714286,0.0646067415730337,0.0581247069000486,0.631801400422742,0.560601264884559
203,2020-09-20,1,6,0.785714285714286,13.1071428571429,0.0607734806629834,0.0589256434647544,0.594315225571814,0.568326139128457
204,2020-09-21,0,12,0.821428571428571,13.7142857142857,0.063013698630137,0.0596656904895382,0.616222735754785,0.575463745841576
205,2020-09-22,0,14,0.821428571428571,14.3571428571429,0.0618279569892473,0.060349137101209,0.604627146641119,0.582055452800935
206,2020-09-23,0,7,0.785714285714286,15.1071428571429,0.0591397849462366,0.0609802724265756,0.578339009830636,0.588142627783551
207,2020-09-24,0,17,0.714285714285714,15.25,0.0546448087431694,0.0615633855924469,0.534381797459008,0.593766638566442
208,2020-09-25,1,12,0.678571428571428,15.3571428571429,0.0510752688172043,0.0621027657256318,0.499474599399185,0.598968852926628
209,2020-09-26,0,10,0.642857142857143,15.7857142857143,0.0485175202156334,0.0626027019529391,0.474461897797836,0.603790638641127
210,2020-09-27,1,16,0.607142857142857,16.4285714285714,0.0473537604456825,0.0630674834011777,0.463081273508349,0.608273363486957
211,2020-09-28,2,19,0.714285714285714,16.8928571428571,0.0520833333333333,0.0635013991971564,0.509332650703117,0.612458395241137
212,2020-09-29,0,23,0.857142857142857,17.5,0.0597014925373134,0.0639087384676842,0.583832053343274,0.616387101680684
213,2020-09-30,2,24,0.964285714285714,18.2142857142857,0.0638297872340425,0.0642937903395698,0.624203418734032,0.620100850582617
214,2020-10-01,0,17,1,18.5,0.0655737704918033,0.0646608439396222,0.641258156950809,0.623641009723956
215,2020-10-02,1,23,0.964285714285714,18.9642857142857,0.0627906976744186,0.0650141883946503,0.614041967731385,0.627048946881717
216,2020-10-03,0,23,0.964285714285714,19.8214285714286,0.0610859728506787,0.0653581128314628,0.597371145078044,0.630366029832919
217,2020-10-04,2,20,0.964285714285714,20.6428571428571,0.058695652173913,0.0656969063768686,0.573995752444556,0.633633626354582
218,2020-10-05,2,11,0.892857142857143,21.1428571428571,0.0528541226215645,0.0660348581576767,0.516870343208237,0.636893104223722
219,2020-10-06,2,32,0.892857142857143,21.8928571428571,0.0510204081632653,0.0663762573006958,0.498938106811216,0.640185831217359
220,2020-10-07,1,9,0.964285714285714,22.1785714285714,0.0529411764705882,0.0667253929327349,0.517721659067639,0.643553175112511
221,2020-10-08,0,23,1.14285714285714,22.0357142857143,0.0617760617760618,0.0670865541806027,0.6041196536525,0.647036503686196
222,2020-10-09,0,19,1.35714285714286,22.2857142857143,0.0715630885122411,0.0674640301711083,0.699828817237277,0.650677184715433
223,2020-10-10,1,27,1.46428571428571,22.6785714285714,0.0738738738738739,0.0678621100310604,0.722426419159448,0.65451658597724
224,2020-10-11,0,22,1.5,22.9642857142857,0.0726643598615917,0.0682850828872679,0.710598355583033,0.658596075248636
225,2020-10-12,1,27,1.42857142857143,23.5714285714286,0.0675675675675676,0.0687361578168816,0.660755871182422,0.662946603441991
226,2020-10-13,1,36,1.28571428571429,23.4285714285714,0.0587275693311582,0.0692142236984202,0.574307876290366,0.667557454011088
227,2020-10-14,3,19,1.25,23.8214285714286,0.0563607085346216,0.0697170893607444,0.551161902210136,0.672407493545063
228,2020-10-15,4,18,1.35714285714286,25.1071428571429,0.0615883306320908,0.0702425636327147,0.602283795709877,0.677475588633051
229,2020-10-16,3,29,1.39285714285714,25.7142857142857,0.0625,0.0707884553431919,0.61119918084374,0.682740605864187
230,2020-10-17,1,28,1.32142857142857,26.7142857142857,0.0582677165354331,0.0713525733210366,0.569810889857471,0.688181411827608
231,2020-10-18,2,23,1.42857142857143,27.6785714285714,0.0622083981337481,0.0719327263951094,0.608347551695169,0.693776873112447
232,2020-10-19,0,25,1.75,28.4285714285714,0.0742424242424242,0.072526723394271,0.72603054209317,0.699505856307842
233,2020-10-20,0,14,2,29.3214285714286,0.0853658536585366,0.0731323731473819,0.834808637249986,0.705347228002926
234,2020-10-21,2,38,2,31.0357142857143,0.0839580209895052,0.073747484483303,0.821041178464754,0.711279854786836
235,2020-10-22,2,30,1.89285714285714,33.1071428571429,0.0753911806543385,0.0743698662308947,0.737264445740386,0.717282603248707
236,2020-10-23,-1,29,1.75,34.6428571428571,0.0680555555555556,0.0749973272190177,0.665527996918739,0.723334339977675
237,2020-10-24,0,45,1.71428571428571,35.3928571428571,0.0641711229946524,0.0756276762765327,0.627541404930471,0.729413931562874
238,2020-10-25,4,31,2.03571428571429,36.1071428571429,0.0735483870967742,0.0762587222323003,0.719243423134827,0.735500244593441
239,2020-10-26,6,39,2.42857142857143,38.8571428571429,0.0854271356783919,0.0768882739151812,0.835407925575363,0.741572145658509
240,2020-10-27,3,49,2.67857142857143,41.7857142857143,0.0913520097442144,0.077514140154036,0.893348376385491,0.747608501347216
241,2020-10-28,1,54,3.03571428571429,43.3928571428571,0.097813578826237,0.0781341297777253,0.956537268063851,0.753588178248697
242,2020-10-29,3,41,3.21428571428571,45.5,0.0970873786407767,0.0787460516151098,0.94943562072814,0.759490042952086
243,2020-10-30,0,49,3.46428571428571,48.1785714285714,0.1,0.0793477144950502,0.977918689349984,0.765292962046519
244,2020-10-31,3,29,3.78571428571429,50.6071428571429,0.106962663975782,0.079936927246407,1.0460078816458,0.770975802121132
245,2020-11-01,9,42,3.92857142857143,53.0714285714286,0.108803165182987,0.0805114986980409,1.06400648692877,0.776517429765061
246,2020-11-02,4,83,3.89285714285714,56.0714285714286,0.100183823529412,0.0810692376788126,0.979716333999525,0.781896711567439
247,2020-11-03,3,38,3.78571428571429,59.75,0.0905982905982906,0.0816079530175827,0.885977615992293,0.787092514117404
248,2020-11-04,9,59,3.92857142857143,63.9642857142857,0.0905349794238683,0.0821254535432118,0.885358484185171,0.79208370400409
249,2020-11-05,0,68,4.14285714285714,68.7142857142857,0.0910518053375196,0.0826195480845606,0.890412621386171,0.796849147816633
250,2020-11-06,8,66,4.35714285714286,72.6428571428571,0.0904373610081542,0.0830880454704897,0.884403855453655,0.801367712144167
251,2020-11-07,0,76,4.64285714285714,77.5714285714286,0.091743119266055,0.0835287545298598,0.897173109495398,0.80561826357583
252,2020-11-08,8,69,4.57142857142857,82.5714285714286,0.0861372812920592,0.0839394840915315,0.842352572253015,0.809579668700755
253,2020-11-09,1,85,4.35714285714286,83.9285714285714,0.0777070063694267,0.0843180429843654,0.759911338221007,0.813230794108079
