"q_Is","beta_pre","k_A","k_Is","gamma_H","gamma_NH","m_H","m_NH_mult","H_lag","D_lag","school_closure_effect","lockdown_effect","time_num","lam_d","lam_h","q_H","m_Hbar_mult","distancing_effect","testing_effect_Im","testing_effect_A"
0.03,1.95332727532135,0.31264994288329,0.695199351925403,0.11,0.075,0.191537340627983,1.36,7,10,0.13,0.74,15,66754.3256352656,45184.5709746704,0.556616643929059,1.81670750139734,0.687366461011423,0.482885443653265,0.160460349677978
0.037701929105109,2.18379723097142,0.275784542505397,0.598007634748641,0.117312413815804,0.0863107732698822,0.192799522933256,1.29869545239592,9,11,0.135222827314337,0.749155500730279,14,70066.9061068525,53018.1725332605,0.55655503210291,1.22610461967905,0.643048098457462,0.498541644825925,0.239549048798364
0.037701929105109,2.18379723097142,0.275784542505397,0.598007634748641,0.117312413815804,0.0863107732698822,0.192799522933256,1.29869545239592,9,11,0.135222827314337,0.749155500730279,14,70066.9061068525,53018.1725332605,0.55655503210291,1.51574061672647,0.72720281240269,0.47057124114696,0.152630085924519
0.037701929105109,2.18379723097142,0.275784542505397,0.598007634748641,0.117312413815804,0.0863107732698822,0.192799522933256,1.29869545239592,9,11,0.135222827314337,0.749155500730279,14,70066.9061068525,53018.1725332605,0.55655503210291,1.50577005621008,0.676611981683616,0.516120075382104,0.218860761250312
0.037701929105109,2.18379723097142,0.275784542505397,0.598007634748641,0.117312413815804,0.0863107732698822,0.192799522933256,1.29869545239592,9,11,0.135222827314337,0.749155500730279,14,70066.9061068525,53018.1725332605,0.55655503210291,1.33291716511648,0.657137441467846,0.476298563993511,0.234876370133494
0.0315144288875511,2.36491470718929,0.272892353164563,0.640317480481457,0.111175003798551,0.0882531417179254,0.206099778757565,1.3364502037754,7,11,0.126184288624146,0.760436315943835,12,53878.3730666993,61825.8917363143,0.555607948876848,1.25110648672748,0.727001339749565,0.53594764473945,0.185038546728373
0.0315144288875511,2.36491470718929,0.272892353164563,0.640317480481457,0.111175003798551,0.0882531417179254,0.206099778757565,1.3364502037754,7,11,0.126184288624146,0.760436315943835,12,53878.3730666993,61825.8917363143,0.555607948876848,1.23560865332742,0.685914609494834,0.482225688167307,0.199797874261022
0.0315144288875511,2.36491470718929,0.272892353164563,0.640317480481457,0.111175003798551,0.0882531417179254,0.206099778757565,1.3364502037754,7,11,0.126184288624146,0.760436315943835,12,53878.3730666993,61825.8917363143,0.555607948876848,1.64038322832939,0.646919461737315,0.508301352446112,0.225901887757783
0.0315144288875511,2.36491470718929,0.272892353164563,0.640317480481457,0.111175003798551,0.0882531417179254,0.206099778757565,1.3364502037754,7,11,0.126184288624146,0.760436315943835,12,53878.3730666993,61825.8917363143,0.555607948876848,1.97331723752618,0.684923954723948,0.530562336493619,0.154849346448315
0.0315144288875511,2.36491470718929,0.272892353164563,0.640317480481457,0.111175003798551,0.0882531417179254,0.206099778757565,1.3364502037754,7,11,0.126184288624146,0.760436315943835,12,53878.3730666993,61825.8917363143,0.555607948876848,1.62392213688119,0.702328010136129,0.549293090601951,0.216763787538278
