"q_Is","beta_pre","gamma_H","m_H","H_lag","D_lag","lockdown_effect","testing_effect","E_init","sd_d","sd_h","sd_e","m_Hbar_mult"
0.0320978458710621,1.18425466392011,0.109463907142577,0.110135579407188,6,1,-1.64707477408955,0.0197105972920227,41.4480123833654,389.776123112323,380.24843021137,0.0366215341075072,1.92279874713643
0.0375484368276209,1.17678648146416,0.0986492792296741,0.10789719979032,7,0,-1.61395895362927,0.0212483960608467,41.981492742918,356.764430960249,423.276284985952,0.0406652398933951,1.28265556971619
0.0349380808096746,1.19497479899237,0.0984518394575275,0.10513955566182,8,1,-1.67607964775826,0.023274474198968,40.8429220656998,350.617698159847,413.523359758584,0.0414317151298068,1.55963618538342
0.0349380808096746,1.19497479899237,0.0984518394575275,0.10513955566182,8,1,-1.68794693999748,0.0235593745270061,40.8429220656998,350.617698159847,413.523359758584,0.0414317151298068,1.04955479494485
0.0336124307235156,1.24643077553324,0.114524131476067,0.0966673904432199,9,2,-1.73082194846857,0.0155795003615626,36.7449478334678,351.612746009056,422.643138958809,0.0445167823060956,1.11105379444604
0.0423581693067731,1.18275275835509,0.125623169005592,0.109322202991793,9,2,-1.71243603347281,0.0150453268123913,37.8070600510608,410.004975623134,401.937867628237,0.0441272075584931,1.35688935075096
0.0423581693067731,1.18275275835509,0.125623169005592,0.109322202991793,9,2,-1.62432713925221,0.0166064551975529,37.8070600510608,410.004975623134,401.937867628237,0.0441272075584931,1.49585259748174
0.0396404923359515,1.22648651810729,0.140199285384992,0.0936264138881092,8,0,-1.63120759302875,0.0162933808567011,35.8750014080785,404.086760069184,398.558897462264,0.0475417492049909,1.50023210941646
0.0308257261038042,1.22404237860673,0.111675258031685,0.0938454730317501,8,0,-1.82670872311207,0.0180788195541039,35.768428547223,410.030970865988,389.0022971988,0.053241401984971,1.53210511889354
0.0335283958408768,1.2146672828025,0.0963108824539422,0.112851098328643,7,1,-1.85196600014298,0.0180888493163523,35.8836654841156,411.458575693016,384.316224055367,0.057689649759339,1.41781487813266
0.0455898336319133,1.17689954251761,0.110352212771934,0.132753461520549,6,2,-1.69736858026052,0.0185333004668397,36.0089820967426,432.306890470155,344.029847054943,0.063693523293679,1.35291734207644
0.0368248568357531,1.21230261865061,0.136426561780312,0.129213936295722,4,4,-1.72749244531626,0.0193910706400874,37.2709606456901,413.978856809887,338.911636099137,0.0576529652532005,1.24705818416209
0.0457425778414168,1.18896151029393,0.14052843579941,0.0845372360800148,2,4,-1.67059676521323,0.0184939622507849,39.5527845099181,422.243010938369,350.639749600995,0.048807104192188,1.18907978656785
0.0457425778414168,1.18896151029393,0.14052843579941,0.0845372360800148,2,4,-1.66757567007139,0.0178524095516824,39.5527845099181,422.243010938369,350.639749600995,0.048807104192188,1.54593183033156
0.0427953821422547,1.22929769619906,0.142706835407581,0.0835925936920688,3,4,-1.68636188812983,0.0185493612941911,35.5482666151958,407.258344959986,350.798989428516,0.0465914334581499,1.24628989068677
0.033199335489175,1.20704146424071,0.154904802099656,0.098098660887817,4,6,-1.64195308471997,0.0189651605219611,37.6964831964669,383.119215873422,412.17919518494,0.0420100757927186,1.96517968108885
0.0333651578975952,1.2065004116136,0.120617035125909,0.0915039673368012,5,5,-1.64322956385781,0.0197625505179874,39.8179660779975,370.263592663095,431.465084151904,0.0446997762411767,1.69324655391505
0.035903706599486,1.20365250998082,0.135365506812866,0.102046392848326,6,4,-1.59749287598128,0.0206683127683798,39.9224396204812,381.715153082592,424.867150905738,0.0443258165625576,1.02323012908645
0.0390154989472539,1.21486411857801,0.132588776592663,0.117593970638415,6,4,-1.6195477318535,0.0280406962724875,35.5263111402798,356.071898797658,435.711187958991,0.0447309847887364,1.57132650016114
0.0442112020659893,1.19306958821005,0.142998150862889,0.112141319635341,7,4,-1.57041272491449,0.0344917185577187,37.5966497100095,357.987208755627,420.386345606222,0.0511737131024467,1.28715987061392
0.039407206368982,1.21167976158339,0.131635147471468,0.107241477075685,8,4,-1.57849444717797,0.0329866616797848,38.1383174203984,329.387107656322,438.972440166154,0.0449971039664321,1.30549230683486
0.0413418512231231,1.20043071020155,0.1168346448026,0.101795411420045,10,5,-1.6400555960491,0.0277814536508591,34.0274596982175,383.251324831612,437.083628757471,0.0490138189459767,1.61042319042664
0.0456668592157442,1.20262310585112,0.137750637514394,0.0956845569308805,10,6,-1.65257940662121,0.0285074652883102,35.8329154225791,343.971382495958,398.228968386946,0.0441876214807118,1.36347027877684
0.0395317009940472,1.21113767532829,0.112642188956871,0.114378000155525,11,5,-1.63924370275211,0.0327896193363788,41.8517805070747,350.423516636228,412.084702925299,0.0400186056024375,1.70571816072615
0.0412148833952767,1.16003924280508,0.125920080405518,0.121433101976087,10,4,-1.62753050241867,0.0238398432838141,40.8800926403679,333.464902817149,433.283804078741,0.041014375128383,1.35939062025573
0.0412148833952767,1.16003924280508,0.125920080405518,0.121433101976087,10,4,-1.68218407808847,0.0178933137299211,40.8800926403679,333.464902817149,433.283804078741,0.041014375128383,1.97937521533017
0.0469080570444158,1.178198157746,0.128171537046737,0.119585604880058,8,6,-1.73332843626595,0.016768714334548,33.7674306172364,311.667514795781,428.170052840794,0.0369748619186014,1.1025164583984
0.0429188335679431,1.16932414216814,0.146498194628453,0.115981364862655,7,5,-1.74079998691642,0.0167755452600023,37.9060654807283,332.043053060709,420.993142385565,0.0375667331285895,1.39424031396385
0.0502625787557202,1.16062957401548,0.136852034339755,0.10438765592603,8,5,-1.72439485557438,0.0172481884794867,35.5549623230264,350.88789757934,398.440495770854,0.041197124183586,1.05843144160347
0.0477712406827491,1.17432581093528,0.112913594150845,0.106422801502349,7,4,-1.71619232048087,0.0176043642340417,37.3600113561215,331.728947815333,369.256592820341,0.0392434167944514,1.24925069175921
0.037707667944886,1.18074100983442,0.103847338606909,0.111614323173485,7,4,-1.70498694147837,0.0184158257374306,39.0115864020382,345.533507458508,347.495298604543,0.0323558342278225,1.9657381215028
0.0450978685907984,1.16317198420729,0.0900515261987824,0.13052026718302,6,4,-1.70665292258189,0.0127665664921904,33.6252527420076,365.553360940822,369.471556378607,0.033769825308003,1.77788423699777
0.0503044805121316,1.17603728471626,0.103179593800797,0.103880995755208,6,5,-1.72019033124684,0.0120705907299889,33.7792743315369,377.92399723805,378.938871063495,0.0315669133489577,1.54636680278988
0.0386622546526115,1.21583411715601,0.121580359640246,0.0936763018634141,7,4,-1.70282243717857,0.0125773502002309,31.7661238008147,415.232208817063,347.828033256849,0.0358874199931045,1.60863009485472
0.0386622546526115,1.21583411715601,0.121580359640246,0.0936763018634141,7,4,-1.70471017501542,0.0116075089128582,31.7661238008147,415.232208817063,347.828033256849,0.0358874199931045,1.34316252387627
0.0403417182073288,1.21136845071417,0.142926571327088,0.096146286655959,6,3,-1.72363313604335,0.0115901461427741,31.2272993356778,403.532453620766,362.095832485682,0.0421140136669175,1.46736149116859
0.0322607164485374,1.22920009530237,0.118483649954716,0.135242143546413,7,4,-1.74034512793746,0.0131966371092336,30.2013408854721,402.501032770643,368.010733771458,0.0369057449460796,1.96317501894643
0.0449826736471803,1.20193307757027,0.148403370879832,0.0956871380341641,10,2,-1.6801626218395,0.0132496912139723,30.0261656700512,425.299290945869,337.640038498032,0.027895492281944,1.70222629828559
0.0341929432578261,1.21367649676022,0.165367855070386,0.101502383264109,11,0,-1.6612673976587,0.01341010530254,32.7651564930784,400.06762127703,379.838988782914,0.0329727642081658,1.43876272833451
0.025162206681336,1.26530807907072,0.161223041131029,0.101274914469218,10,0,-1.6428029478935,0.0139465529797027,33.9970482352593,399.471021207686,358.287227710612,0.0314463929551218,1.23038046374307
0.049783713926323,1.17306063193325,0.145192598718355,0.0807981074508663,12,0,-1.70285355837051,0.0145862615982394,36.8317049257037,418.288496184551,372.186547282321,0.0328456556419865,1.58329884922602
0.041484234915908,1.21134321694704,0.141144829439058,0.0781120282934396,13,1,-1.60095572395818,0.0189654966971118,35.1972279192836,419.094235122455,380.278480364204,0.0344423174775259,1.70145465282171
0.0524939616513722,1.09862684057717,0.107155274762898,0.136562572082299,15,3,-1.53266988558024,0.0203012684061245,36.9097636758804,427.149950498464,362.344245662457,0.034467422110214,1.86024600680423
0.0488751581911404,1.10678598789867,0.101384508099262,0.141259864915204,15,2,-1.54599348610422,0.0201700336730428,34.7663581794515,407.819628078967,365.950836370915,0.0346586782520225,1.72093155951233
0.0488751581911404,1.10678598789867,0.101384508099262,0.141259864915204,15,2,-1.56633070361521,0.0206073147125076,34.7663581794515,407.819628078967,365.950836370915,0.0346586782520225,1.34561514329055
0.0498183443861414,1.0960251011615,0.112334732566555,0.13254405658241,15,1,-1.54119997168483,0.0235568910221134,37.7882375911761,389.531568174822,407.509579017129,0.0309172947516504,1.91925220194684
0.0405797792221962,1.13793517178074,0.125955615091332,0.133322424716802,14,0,-1.54121664015717,0.0233202317588625,36.5995857752186,388.567932204101,390.637865688703,0.0278398826869366,1.19868921501141
0.043103845265577,1.12984567448497,0.118827474682849,0.124464355713746,14,0,-1.5286871711355,0.0223969620010186,36.7082655003827,378.124899044136,404.663500694656,0.0265290116250235,1.28954421539546
0.043103845265577,1.12984567448497,0.118827474682849,0.124464355713746,14,0,-1.52975691169145,0.0204584276699634,36.7082655003827,378.124899044136,404.663500694656,0.0265290116250235,1.82637648954473
0.0377312433743735,1.14338611694258,0.113866107613334,0.147900096228152,14,1,-1.5147460531154,0.0230850795814321,35.4184006284759,342.452555492107,402.999211639223,0.0377450154285795,1.41470598397291
0.046615084819052,1.10817030285745,0.132759513825045,0.153934683808245,15,1,-1.49946020836371,0.0232730605481508,38.0261192541495,343.498478965361,420.44996863163,0.0328798172668139,1.34552381917701
0.0415587476154045,1.10781954178972,0.132898249092434,0.159793886030324,14,2,-1.49053850146867,0.0274293891307591,37.268519460862,349.957892414983,415.001226969685,0.0327229010653399,1.3809315053048
0.0415587476154045,1.10781954178972,0.132898249092434,0.159793886030324,14,2,-1.5252914964374,0.0262578103584697,37.268519460862,349.957892414983,415.001226969685,0.0327229010653399,1.6331243410028
0.0386715836936583,1.14134055063101,0.122410172333292,0.177800244676584,14,2,-1.55524866109893,0.0230912271238919,38.1384819758728,362.350696410288,402.212808130723,0.0303433570833451,1.6112467125973
0.0431008498465677,1.08729764420845,0.142415543218238,0.147427784531636,14,3,-1.53458935117056,0.0191044455717354,43.8629575150285,331.711772388909,400.568810164991,0.0353251200247097,1.37489617607629
0.0375225155148474,1.09436031365396,0.139457108773822,0.143328393199766,13,3,-1.5504306453323,0.0200657181126791,43.9316124765438,359.098084781479,415.889351771561,0.0299866746735165,1.14533683925492
0.0375225155148474,1.09436031365396,0.139457108773822,0.143328393199766,13,3,-1.55775845340989,0.0200692661406848,43.9316124765438,359.098084781479,415.889351771561,0.0299866746735165,1.1198158783955
0.0412001014887868,1.0883537651984,0.122744382385985,0.150834826225359,14,1,-1.55312890053749,0.0197459184654553,41.7796162270773,335.938944631814,397.522534859494,0.0280860790209958,1.21989351022423
0.0514202123276712,1.03300372868125,0.104766178247526,0.144191357016467,14,1,-1.52413819989976,0.0119213945513521,38.5974387487131,332.83078898926,428.644327783193,0.0331944550793751,1.48244855458505
0.0523449916903325,1.02239293321147,0.094215815281631,0.144837314866829,14,1,-1.55751747567386,0.0127085204330972,40.1788211144446,342.596587730123,384.518973751686,0.0334297311098113,1.31319941008918
0.0523449916903325,1.02239293321147,0.094215815281631,0.144837314866829,14,1,-1.4212079454458,0.0117723704141639,40.1788211144446,342.596587730123,384.518973751686,0.0334297311098113,1.58670527524671
0.0488612160652421,1.04315932760544,0.104367892789321,0.148289504327085,13,1,-1.4641034670924,0.00789452557630132,39.2493470116845,337.094612770074,364.093307507583,0.0318054151338105,1.23521394903219
0.0497628085352674,1.04300279854211,0.110176811583927,0.147546534077842,14,2,-1.44654178599848,0.00827786962335566,39.5906399882484,337.989216212481,345.843814453575,0.0312777684652762,1.43098432126873
0.0497628085352674,1.04300279854211,0.110176811583927,0.147546534077842,14,2,-1.50683541168849,0.0087047907185202,39.5906399882484,337.989216212481,345.843814453575,0.0312777684652762,1.32690613076907
0.0424893800737171,1.05020521912487,0.11129576786426,0.157127518765736,14,3,-1.49862239608517,0.00695922103164507,40.1200359774813,324.616121007538,367.656647480147,0.0331172087956648,1.87190207690994
0.0424893800737171,1.05020521912487,0.11129576786426,0.157127518765736,14,3,-1.48936521860894,0.00656455921283054,40.1200359774813,324.616121007538,367.656647480147,0.0331172087956648,1.4317758422636
0.0341071107790985,1.09472092674049,0.126362043426931,0.17284306248448,14,3,-1.49754276804066,0.00680171059220293,38.5416454860206,347.513173230765,379.235267067297,0.0303029128342509,1.09962959275523
0.0333493397658815,1.0817784407727,0.109963539792118,0.175091779040316,13,4,-1.478745347192,0.0073604335041038,42.8343776019561,335.039437441914,385.274449188465,0.0310727168499533,1.05396751653032
0.0369665816543617,1.07367791488625,0.109880803752747,0.190593644361292,13,4,-1.45831462820771,0.00754328106033675,37.7068070754612,351.4790179613,368.515482645378,0.0331760643273319,1.26195986908833
0.0428313441590797,1.04441730977777,0.0996806707497264,0.190153912949838,12,2,-1.46109919021615,0.00784820620127866,35.0805098539206,347.126248151212,392.019714883823,0.0352115528310314,1.59839724182039
0.0458748344714767,1.04622651944585,0.108299249174416,0.158742595197864,14,3,-1.49444590333996,0.00855042214770466,40.4648295256639,336.287322372857,358.090624760777,0.030452493976408,1.6281941009059
0.0507341349843492,1.04733195601606,0.111350994950142,0.156366010144171,15,2,-1.52482757528681,0.00825728344610072,40.5111773993489,350.358284407785,362.49395095889,0.0320163818425497,1.41316630441111
0.0507341349843492,1.04733195601606,0.111350994950142,0.156366010144171,15,2,-1.47789632772559,0.00863859803020796,40.5111773993489,350.358284407785,362.49395095889,0.0320163818425497,1.95798700211157
0.0507341349843492,1.04733195601606,0.111350994950142,0.156366010144171,15,2,-1.44495250671024,0.0091895430459429,40.5111773993489,350.358284407785,362.49395095889,0.0320163818425497,1.564381800077
0.0507341349843492,1.04733195601606,0.111350994950142,0.156366010144171,15,2,-1.44453984376362,0.0096093232399606,40.5111773993489,350.358284407785,362.49395095889,0.0320163818425497,1.63689881697333
0.0499132778771843,1.03448134538814,0.109276076335025,0.158357139496718,14,3,-1.41577708933926,0.00974796557374715,40.3995987832067,385.927340393367,342.701510137801,0.0295409253951417,1.43616568349156
0.0540912553775913,1.0304846125713,0.100411102078782,0.164526318825023,15,4,-1.41048874599994,0.0102138616010212,39.5079475795727,389.435279976458,344.647657673283,0.030123215287774,1.93483463112113
0.0531526829227054,1.04644080031412,0.0963926045067,0.152726772994502,15,3,-1.41740977095616,0.00994569389564618,41.2066963310305,415.752445426941,354.84346015588,0.0289091667101189,1.54176628303027
0.0480082628961452,1.04384407485641,0.111553656154253,0.133541964689267,13,5,-1.39533241224462,0.0105074120937114,35.963293210624,381.286561522071,448.203874192458,0.0280054853141001,1.79411256369498
0.0480082628961452,1.04384407485641,0.111553656154253,0.133541964689267,13,5,-1.35744717261008,0.0112541447460419,35.963293210624,381.286561522071,448.203874192458,0.0280054853141001,1.52660457022411
0.0394878581458928,1.05691277520074,0.108281249082446,0.14165177884885,12,4,-1.38398457610804,0.011757602384042,36.4014175323982,394.662585777527,429.872478275767,0.026958157223928,1.45480026272627
0.0475056996780207,1.0403968881346,0.117237610647852,0.122964637637479,12,5,-1.31381960841661,0.0126913766925084,38.095788683826,398.924532769396,409.16262837258,0.027621418167917,1.3173382291882
0.0485136252048721,1.05589126654879,0.132839523121655,0.108918049422316,11,6,-1.31078666579632,0.0127456133200995,38.397679001373,403.195252111224,390.085369774941,0.0295007577963355,1.91526616131373
0.0485136252048721,1.05589126654879,0.132839523121655,0.108918049422316,11,6,-1.12406885000764,0.0242275757333606,38.397679001373,403.195252111224,390.085369774941,0.0295007577963355,1.36546870888817
0.0307336860455144,1.11111601751043,0.114292933525619,0.133013777661751,10,7,-1.17095001732846,0.0250089467174479,39.3112406653133,406.429047941116,370.464046382832,0.0312037938411284,1.30237096446974
0.0307336860455144,1.11111601751043,0.114292933525619,0.133013777661751,10,7,-1.08137024542891,0.0285064799564828,39.3112406653133,406.429047941116,370.464046382832,0.0312037938411284,1.35043571274914
0.0307336860455144,1.11111601751043,0.114292933525619,0.133013777661751,10,7,-1.07330363205986,0.0270546960494325,39.3112406653133,406.429047941116,370.464046382832,0.0312037938411284,1.77593858218229
0.0434966792123907,1.07431727143309,0.125210246219212,0.103373633063546,9,8,-1.08031421865538,0.029220118395886,41.2052127175117,386.214306766474,354.53700815254,0.0375237267429874,1.38549465076877
0.0428346066993475,1.1249954923378,0.114216013379301,0.0827049850660101,7,9,-1.09027652595433,0.0295500782020091,35.8166246100101,368.37248766568,378.517708275719,0.0444684399551629,1.64886967236653
0.0371379876797714,1.10364138028513,0.11155942579767,0.0993912051710389,5,8,-0.998101501785695,0.0349736749658004,31.1976329253417,395.057372488264,364.139747944566,0.0445996287972799,1.39790273791056
0.0465264479147023,1.09189715387446,0.126009123815653,0.0943862188315899,6,7,-0.978201557542983,0.0287568735270492,29.4800356193079,413.74599294066,355.485455599101,0.0389423047867716,1.16483923667389
0.0473795146219676,1.06678530956908,0.121570630755629,0.115347337449835,5,8,-0.981247095308384,0.0282977337227719,30.300831483632,405.1753007821,383.160806493362,0.0388220672181534,1.43742557420512
0.0473795146219676,1.06678530956908,0.121570630755629,0.115347337449835,5,8,-1.06535618586117,0.0232362950533088,30.300831483632,405.1753007821,383.160806493362,0.0388220672181534,1.2935579551378
0.0473795146219676,1.06678530956908,0.121570630755629,0.115347337449835,5,8,-1.04755120977934,0.0203698625398959,30.300831483632,405.1753007821,383.160806493362,0.0388220672181534,1.23485404061281
0.0473795146219676,1.06678530956908,0.121570630755629,0.115347337449835,5,8,-1.05366873932693,0.0203923325988522,30.300831483632,405.1753007821,383.160806493362,0.0388220672181534,1.09469787431942
0.0462595975959622,1.07174942140146,0.132776271299719,0.0969705181534506,4,8,-0.971733043460791,0.0202350457803996,32.8840706023838,414.384277648695,367.173600525469,0.0387968916112131,1.82838725981035
0.0462595975959622,1.07174942140146,0.132776271299719,0.0969705181534506,4,8,-0.933723048262399,0.0184757639529198,32.8840706023838,414.384277648695,367.173600525469,0.0387968916112131,1.59660551602142
0.0462595975959622,1.07174942140146,0.132776271299719,0.0969705181534506,4,8,-0.911662457146802,0.0284371036628158,32.8840706023838,414.384277648695,367.173600525469,0.0387968916112131,1.44551304334465
0.041985086125296,1.11052163590412,0.113024433543256,0.0948334674435216,4,11,-0.919368538252627,0.0352822759706686,35.047286954593,433.52361680469,396.563039018048,0.0379898537883233,1.27103370919491
0.0384854242410872,1.13420570984075,0.14082313935814,0.07350061711741,4,11,-0.909053704637925,0.0361270661353308,32.7121422786951,433.474455267562,416.062889357919,0.0294588631944934,1.55342485684429
0.034137520052264,1.08696272451079,0.118171961840165,0.0911811463413859,5,11,-0.859767257524234,0.0339213729710405,33.4319192881845,392.466569106308,412.358719106106,0.0305721152379771,1.71137656497312
0.0301359235477979,1.11731690649361,0.137043682970171,0.130314567370868,3,9,-0.870771143538673,0.0342052976675505,27.73367003815,388.329186864537,379.464524926098,0.0306862612144186,1.76207097583945
0.0301359235477979,1.11731690649361,0.137043682970171,0.130314567370868,3,9,-0.860379701632483,0.0335867803565932,27.73367003815,388.329186864537,379.464524926098,0.0306862612144186,1.23593837886223
0.0412083921092656,1.08209832047742,0.148074635416875,0.0961040797374323,2,9,-0.835844073580779,0.0357127640209801,36.2380877631327,369.358591573356,385.646653301611,0.0292860949863732,1.45368823622662
0.0409894436813732,1.08341164201413,0.13954976309958,0.116585792215507,1,9,-0.852481026470039,0.0376385285875924,31.9473775288651,372.657767458997,380.927883082411,0.0263308833436898,1.26657524510782
0.0409894436813732,1.08341164201413,0.13954976309958,0.116585792215507,1,9,-0.844161898142498,0.037680442166479,31.9473775288651,372.657767458997,380.927883082411,0.0263308833436898,1.56309802850751
0.0409894436813732,1.08341164201413,0.13954976309958,0.116585792215507,1,9,-0.829348253290698,0.0390636779088366,31.9473775288651,372.657767458997,380.927883082411,0.0263308833436898,1.47020472775626
0.0409894436813732,1.08341164201413,0.13954976309958,0.116585792215507,1,9,-0.848349922696073,0.036102112765529,31.9473775288651,372.657767458997,380.927883082411,0.0263308833436898,1.3975126239922
0.0372686966537798,1.10401100428173,0.149924444132053,0.105418079689145,0,11,-0.815938624443255,0.0381605110487794,30.4785829025029,343.869442656403,409.436800100569,0.0366892895105253,1.32789211532856
0.0311410172911532,1.15193165216536,0.160795253222527,0.0812184053610713,0,11,-0.837042057442723,0.038362871810971,27.8602716738901,361.469254128796,402.706605128745,0.035598638747975,1.48300646976124
0.0367073814659656,1.12396036016802,0.174870788967021,0.0621415595790795,1,11,-0.802526065782471,0.0339263568353279,30.6281193577439,362.84804747176,379.460942712616,0.0342975489673718,1.82221341050113
0.0322622137754814,1.16399908036277,0.157835014177767,0.0706445646521582,0,12,-0.859747201141918,0.0311920117942233,28.764986866257,357.80672207893,388.564456302687,0.0284636481063116,1.93689806642727
0.0322622137754814,1.16399908036277,0.157835014177767,0.0706445646521582,0,12,-0.931536694333945,0.0306138732596378,28.764986866257,357.80672207893,388.564456302687,0.0284636481063116,1.33142219367018
0.0315661299339518,1.16739944961825,0.141316147405705,0.0622285342743405,1,12,-0.91227980168456,0.0273354769481818,29.3874131731823,344.299303670128,402.20085750333,0.0317160112113933,1.81868518464956
0.0315661299339518,1.16739944961825,0.141316147405705,0.0622285342743405,1,12,-0.925091603714061,0.0284839337497992,29.3874131731823,344.299303670128,402.20085750333,0.0317160112113933,1.39929729832124
0.0315661299339518,1.16739944961825,0.141316147405705,0.0622285342743405,1,12,-0.921493416279329,0.028551946824157,29.3874131731823,344.299303670128,402.20085750333,0.0317160112113933,1.7759796431805
0.0303865023833402,1.16536954749961,0.131362431791219,0.0867214758614295,0,12,-0.905111529899245,0.0288013015783531,30.0579729566853,327.670103898146,421.727971646148,0.036072603977188,1.24050929496289
